,item_id,name,category,price,old_price,sellable_online,link,other_colors,designer,depth,height,width
211,59297481,FLOTTEBO,Beds,1596.0,"SR 1,995",True,https://www.ikea.com/sa/en/p/flottebo-sofa-bed-vissle-dark-grey-s59297481/,Yes,C Halskov/H Dalsgaard,90.0,79.0,200.0
994,69286806,BEKANT,Cabinets & cupboards,1000.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s69286806/,Yes,IKEA of Sweden/Eva Lilja Löwenhielm,45.0,61.0,41.0
33,60400745,YNGVAR,Bar furniture,475.0,No old price,True,https://www.ikea.com/sa/en/p/yngvar-bar-stool-anthracite-60400745/,No,IKEA of Sweden,40.0,,40.0
828,40300662,BRIMNES,Cabinets & cupboards,395.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-cabinet-with-doors-white-40300662/,Yes,K Hagberg/M Hagberg,41.0,95.0,78.0
172,89240761,HOLMSUND,Beds,2295.0,No old price,True,https://www.ikea.com/sa/en/p/holmsund-three-seat-sofa-bed-orrsta-light-white-grey-s89240761/,Yes,K Hagberg/M Hagberg,99.0,96.0,230.0
844,19028754,LIATORP,Cabinets & cupboards,1445.0,No old price,True,https://www.ikea.com/sa/en/p/liatorp-bookcase-with-glass-doors-white-s19028754/,No,Carina Bengs,38.0,214.0,96.0
48,49278341,BRIMNES,Beds,895.0,SR 925,True,https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-luroey-s49278341/,No,IKEA of Sweden/K Hagberg/M Hagberg,54.0,110.0,96.0
1048,30443628,GLASSVIK,Cabinets & cupboards,195.0,No old price,True,https://www.ikea.com/sa/en/p/glassvik-glass-door-dark-red-brown-clear-glass-30443628/,Yes,IKEA of Sweden,,64.0,60.0
990,19249406,HÄLLAN,Cabinets & cupboards,1400.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s19249406/,No,Jon Karlsson,47.0,167.0,90.0
16,40426138,HENRIKSDAL,Bar furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/henriksdal-bar-stool-with-backrest-frame-dark-brown-40426138/,No,Karl Malmvall,51.0,102.0,40.0
294,80295526,BESTÅ,Bookcases & shelving units,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-shelf-black-brown-80295526/,Yes,IKEA of Sweden,16.0,,56.0
372,49046978,HEJNE,Bookcases & shelving units,705.0,No old price,True,https://www.ikea.com/sa/en/p/hejne-4-sections-shelves-softwood-s49046978/,No,IKEA of Sweden,50.0,171.0,307.0
1025,49194681,BESTÅ,Cabinets & cupboards,3340.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-lappviken-sindvik-black-brown-clear-glass-s49194681/,Yes,Marcus Arvonen/IKEA of Sweden,40.0,230.0,300.0
378,99300839,BESTÅ,Bookcases & shelving units,1620.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-notviken-blue-clear-glass-s99300839/,Yes,IKEA of Sweden/Marcus Arvonen,42.0,192.0,120.0
954,89248682,LIXHULT,Cabinets & cupboards,389.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-dark-blue-red-orange-s89248682/,Yes,Jon Karlsson,35.0,95.0,70.0
714,20443624,BESTÅ,Bookcases & shelving units,225.0,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-concrete-effect-light-grey-20443624/,No,IKEA of Sweden,42.0,,180.0
80,89305446,PLATSA,Beds,2600.5,"SR 2,880",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-10-doors-white-s89305446/,No,IKEA of Sweden,40.0,43.0,143.0
258,450347,KOLBJÖRN,Bookcases & shelving units,345.0,No old price,True,https://www.ikea.com/sa/en/p/kolbjoern-cabinet-in-outdoor-green-00450347/,No,IKEA of Sweden,35.0,81.0,80.0
420,9306204,JONAXEL,Bookcases & shelving units,585.0,SR 657,True,https://www.ikea.com/sa/en/p/jonaxel-frames-clothes-rails-shelving-units-s09306204/,No,IKEA of Sweden,51.0,173.0,148.0
1045,19285791,GALANT,Cabinets & cupboards,1520.0,No old price,True,https://www.ikea.com/sa/en/p/galant-storage-combination-white-stained-oak-veneer-s19285791/,Yes,Eva Lilja Löwenhielm/K Malmvall/E Lilja Löwenhielm,45.0,120.0,160.0
1143,9252786,LÅNGFJÄLL,Chairs,695.0,No old price,True,https://www.ikea.com/sa/en/p/langfjaell-office-chair-with-armrests-gunnared-light-brown-pink-white-s09252786/,Yes,Eva Lilja Löwenhielm,68.0,,68.0
27,90319918,HENRIKSDAL,Bar furniture,695.0,No old price,True,https://www.ikea.com/sa/en/p/henriksdal-bar-stool-with-backrest-brown-black-glose-black-90319918/,No,Karl Malmvall,51.0,102.0,40.0
356,9279050,OLAUS,Bookcases & shelving units,772.0,SR 892,True,https://www.ikea.com/sa/en/p/olaus-2-shelf-sections-s09279050/,No,IKEA of Sweden,36.0,181.0,197.0
963,60347507,ENERYDA,Cabinets & cupboards,35.0,No old price,True,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-60347507/,Yes,Francis Cayouette,,,
824,40302289,BRUSALI,Cabinets & cupboards,595.0,No old price,True,https://www.ikea.com/sa/en/p/brusali-high-cabinet-with-door-brown-40302289/,No,IKEA of Sweden,48.0,190.0,80.0
587,99031408,HEJNE,Bookcases & shelving units,735.0,No old price,True,https://www.ikea.com/sa/en/p/hejne-3-sections-shelves-softwood-s99031408/,No,IKEA of Sweden,50.0,171.0,230.0
1173,10407136,IKEA PS LÖMSK,Chairs,345.0,No old price,True,https://www.ikea.com/sa/en/p/ikea-ps-loemsk-swivel-armchair-white-red-10407136/,No,Monika Mulder,62.0,75.0,59.0
744,49272706,BROR,Bookcases & shelving units,1345.0,No old price,True,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s49272706/,No,IKEA of Sweden,55.0,190.0,234.0
649,89285467,ALGOT,Bookcases & shelving units,321.0,SR 375,True,https://www.ikea.com/sa/en/p/algot-shelving-unit-black-s89285467/,No,Francis Cayouette,41.0,85.0,127.0
725,70388639,HAVSTA,Bookcases & shelving units,545.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-shelving-unit-white-70388639/,Yes,IKEA of Sweden,35.0,123.0,81.0
1017,9265920,HAVSTA,Cabinets & cupboards,2980.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s09265920/,Yes,IKEA of Sweden,47.0,212.0,203.0
275,30419973,JONAXEL,Bookcases & shelving units,75.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-shelving-unit-white-30419973/,Yes,IKEA of Sweden,51.0,70.0,25.0
260,99303461,IVAR,Bookcases & shelving units,1385.0,"SR 1,390",True,https://www.ikea.com/sa/en/p/ivar-shelv-unit-w-table-cabinets-drawers-pine-red-s99303461/,No,IKEA of Sweden,,179.0,175.0
928,70247376,BESTÅ,Cabinets & cupboards,225.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-70247376/,Yes,IKEA of Sweden,40.0,64.0,120.0
728,80291854,SINDVIK,Bookcases & shelving units,100.0,No old price,True,https://www.ikea.com/sa/en/p/sindvik-glass-door-white-clear-glass-80291854/,Yes,Marcus Arvonen,,38.0,60.0
579,70265247,MÖLLARP,Bookcases & shelving units,17.0,No old price,True,https://www.ikea.com/sa/en/p/moellarp-handle-black-70265247/,No,K Hagberg/M Hagberg,28.0,,9.0
1007,70441566,RIKSVIKEN,Cabinets & cupboards,225.0,No old price,True,https://www.ikea.com/sa/en/p/riksviken-door-light-bronze-effect-70441566/,No,IKEA of Sweden,,64.0,60.0
1137,69023612,SKÅLBERG / SPORREN,Chairs,190.0,No old price,True,https://www.ikea.com/sa/en/p/skalberg-sporren-swivel-chair-white-s69023612/,Yes,IKEA of Sweden/Carl Öjerstam,71.0,,71.0
1141,70441769,ÖRFJÄLL,Chairs,195.0,No old price,True,https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-pink-70441769/,No,S Holmbäck/U Nordentoft,53.0,,53.0
946,79282544,BEKANT,Cabinets & cupboards,1355.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-castors-mesh-black-s79282544/,Yes,Eva Lilja Löwenhielm,45.0,101.0,61.0
73,69057522,TYSSEDAL,Beds,1395.0,No old price,True,https://www.ikea.com/sa/en/p/tyssedal-bed-frame-white-s69057522/,Yes,Ebba Strandmark/IKEA of Sweden,,,147.0
785,39230712,BILLY,Bookcases & shelving units,700.0,No old price,True,https://www.ikea.com/sa/en/p/billy-bookcase-combination-hght-extension-black-brown-s39230712/,No,IKEA of Sweden/Gillis Lundgren,28.0,237.0,120.0
682,29294554,VITTSJÖ,Bookcases & shelving units,695.0,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s29294554/,No,Johan Kroon,36.0,175.0,202.0
798,89276590,ALGOT,Bookcases & shelving units,245.0,SR 345,True,https://www.ikea.com/sa/en/p/algot-wall-upright-mesh-baskets-white-s89276590/,No,Francis Cayouette,41.0,197.0,65.0
300,10261129,FINNBY,Bookcases & shelving units,149.0,No old price,True,https://www.ikea.com/sa/en/p/finnby-bookcase-black-10261129/,No,IKEA of Sweden,24.0,180.0,60.0
678,19277116,BILLY / BOTTNA,Bookcases & shelving units,315.0,No old price,True,https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s19277116/,Yes,Gillis Lundgren/K Hagberg/M Hagberg,28.0,202.0,80.0
1190,217797,GUNDE,Chairs,30.0,No old price,True,https://www.ikea.com/sa/en/p/gunde-folding-chair-black-00217797/,No,K Hagberg/M Hagberg,45.0,78.0,41.0
488,10318159,IVAR,Bookcases & shelving units,25.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelf-pine-10318159/,No,IKEA of Sweden,30.0,,42.0
179,49278591,GRÖNLID,Beds,7610.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-bed-5-seat-with-chaise-longue-ljungen-dark-red-s49278591/,Yes,Francis Cayouette/Ehlén Johansson/IKEA of Sweden,164.0,104.0,252.0
227,19290603,LIDHULT,Beds,4841.0,"SR 5,640",True,https://www.ikea.com/sa/en/p/lidhult-2-seat-sofa-bed-section-grann-bomstad-dark-brown-s19290603/,No,IKEA of Sweden/Henrik Preutz,97.0,95.0,160.0
217,60102067,LYCKSELE HÅVET,Beds,795.0,No old price,True,https://www.ikea.com/sa/en/p/lycksele-havet-mattress-60102067/,No,IKEA of Sweden,,,
619,10291678,LAPPVIKEN,Bookcases & shelving units,45.0,No old price,True,https://www.ikea.com/sa/en/p/lappviken-drawer-front-white-10291678/,Yes,IKEA of Sweden,,26.0,60.0
695,80414256,VASSVIKEN,Bookcases & shelving units,100.0,No old price,True,https://www.ikea.com/sa/en/p/vassviken-door-drawer-front-white-80414256/,No,IKEA of Sweden,,,
285,20312492,OBSERVATÖR,Bookcases & shelving units,15.0,No old price,True,https://www.ikea.com/sa/en/p/observatoer-clip-on-basket-grey-brown-20312492/,No,Henrik Preutz,,18.0,30.0
813,59278307,KALLAX,Cabinets & cupboards,500.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s59278307/,Yes,Tord Björklund,39.0,147.0,77.0
1067,99285117,GALANT,Cabinets & cupboards,2270.0,No old price,True,https://www.ikea.com/sa/en/p/galant-storage-combination-with-drawers-black-stained-ash-veneer-s99285117/,Yes,K Malmvall/E Lilja Löwenhielm,45.0,160.0,80.0
981,40348715,BESTÅ,Cabinets & cupboards,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-drawer-runner-soft-closing-40348715/,No,IKEA of Sweden,,,
117,49303393,VIMLE,Beds,1400.0,No old price,True,https://www.ikea.com/sa/en/p/vimle-cover-for-corner-sofa-bed-4-seat-with-open-end-dalstorp-multicolour-s49303393/,Yes,Ehlén Johansson,,,
131,70426537,DELAKTIG,Beds,595.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-headboard-rattan-70426537/,No,Tom Dixon,,70.0,150.0
69,39122072,LAUVIK,Beds,1729.0,"SR 2,435",True,https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-firm-firm-dark-beige-s39122072/,Yes,IKEA of Sweden/Synnöve Mork/Ola Wihlborg,,120.0,140.0
688,49320774,SVALNÄS,Bookcases & shelving units,1840.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s49320774/,No,Jon Karlsson,35.0,176.0,233.0
459,59248320,IVAR,Bookcases & shelving units,371.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-1-section-shelves-pine-s59248320/,No,IKEA of Sweden,50.0,179.0,89.0
354,9189484,EKET,Bookcases & shelving units,978.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s09189484/,Yes,IKEA of Sweden/Jon Karlsson,35.0,70.0,105.0
1013,70348894,BJÄRRED,Cabinets & cupboards,49.0,No old price,True,https://www.ikea.com/sa/en/p/bjaerred-handle-stainless-steel-black-leather-70348894/,No,H Preutz/A Fredriksson,34.0,,
461,335885,SKÅDIS,Bookcases & shelving units,6.0,SR 10/4 pack,True,https://www.ikea.com/sa/en/p/skadis-connector-for-algot-white-00335885/,No,Eva Lilja Löwenhielm,2.0,4.0,5.0
411,69020473,BILLY / OXBERG,Bookcases & shelving units,2295.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-s69020473/,Yes,IKEA of Sweden/Gillis Lundgren,30.0,237.0,200.0
81,19259631,SAGSTUA,Beds,745.0,No old price,True,https://www.ikea.com/sa/en/p/sagstua-bed-frame-white-loenset-s19259631/,Yes,Paulin Machado,,120.0,98.0
901,30342078,REGISSÖR,Cabinets & cupboards,1356.0,"SR 1,695",True,https://www.ikea.com/sa/en/p/regissoer-glass-door-cabinet-white-30342078/,Yes,K Hagberg/M Hagberg,38.0,203.0,118.0
53,59099136,BRIMNES,Beds,795.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-s59099136/,Yes,K Hagberg/M Hagberg/IKEA of Sweden,,111.0,146.0
1073,30303487,MALSJÖ,Cabinets & cupboards,1276.0,"SR 1,595",True,https://www.ikea.com/sa/en/p/malsjoe-glass-door-cabinet-black-stained-black-stained-30303487/,No,Carina Bengs,40.0,186.0,60.0
483,19297138,JONAXEL,Bookcases & shelving units,200.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-s19297138/,No,IKEA of Sweden,51.0,104.0,50.0
1183,10334753,MACKAPÄR,Chairs,295.0,No old price,True,https://www.ikea.com/sa/en/p/mackapaer-bench-with-storage-compartments-white-10334753/,No,Eva Lilja Löwenhielm,35.0,51.0,100.0
805,80441556,TIMMERVIKEN,Cabinets & cupboards,100.0,No old price,True,https://www.ikea.com/sa/en/p/timmerviken-door-drawer-front-black-80441556/,No,IKEA of Sweden,,38.0,60.0
672,70348894,BJÄRRED,Bookcases & shelving units,49.0,No old price,True,https://www.ikea.com/sa/en/p/bjaerred-handle-stainless-steel-black-leather-70348894/,No,H Preutz/A Fredriksson,34.0,,
97,89019992,TARVA,Beds,871.0,SR 940,True,https://www.ikea.com/sa/en/p/tarva-bed-frame-pine-leirsund-s89019992/,Yes,IKEA of Sweden/K Hagberg/M Hagberg,,,148.0
1082,60441562,TIMMERVIKEN,Cabinets & cupboards,60.0,No old price,True,https://www.ikea.com/sa/en/p/timmerviken-drawer-front-black-60441562/,No,IKEA of Sweden,,26.0,60.0
1149,60344759,REMSTA,Chairs,795.0,No old price,True,https://www.ikea.com/sa/en/p/remsta-armchair-djuparp-dark-green-blue-green-blue-60344759/,Yes,IKEA of Sweden,72.0,88.0,60.0
913,347888,EDVALLA,Cabinets & cupboards,25.0,No old price,True,https://www.ikea.com/sa/en/p/edvalla-drop-handle-black-00347888/,No,Francis Cayouette,11.0,,33.0
1198,99275627,JÄRVFJÄLLET,Chairs,945.0,No old price,True,https://www.ikea.com/sa/en/p/jaervfjaellet-office-chair-with-armrests-gunnared-blue-black-s99275627/,No,Eva Lilja Löwenhielm,68.0,,68.0
631,29287997,IVAR,Bookcases & shelving units,674.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-cover-s29287997/,No,IKEA of Sweden,50.0,179.0,89.0
478,29278262,KALLAX,Bookcases & shelving units,745.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-6-inserts-white-s29278262/,Yes,Tord Björklund,39.0,147.0,112.0
556,347505,ENERYDA,Bookcases & shelving units,35.0,No old price,True,https://www.ikea.com/sa/en/p/eneryda-knob-black-00347505/,Yes,Francis Cayouette,,,
1004,10338416,BAGGANÄS,Cabinets & cupboards,27.0,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-knob-black-10338416/,Yes,H Preutz/A Fredriksson,28.0,,20.0
1020,19194456,BESTÅ,Cabinets & cupboards,2330.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-brown-smoked-glass-s19194456/,Yes,IKEA of Sweden,40.0,192.0,180.0
919,10293597,NANNARP,Cabinets & cupboards,40.0,No old price,True,https://www.ikea.com/sa/en/p/nannarp-leg-black-10293597/,Yes,Carl Öjerstam,100.0,100.0,100.0
893,69285208,GALANT,Cabinets & cupboards,6480.0,No old price,True,https://www.ikea.com/sa/en/p/galant-storage-combination-w-sliding-doors-white-s69285208/,Yes,K Malmvall/E Lilja Löwenhielm,45.0,200.0,320.0
471,10293597,NANNARP,Bookcases & shelving units,40.0,No old price,True,https://www.ikea.com/sa/en/p/nannarp-leg-black-10293597/,Yes,Carl Öjerstam,100.0,100.0,100.0
637,9303960,BROR,Bookcases & shelving units,1035.0,No old price,True,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s09303960/,No,IKEA of Sweden,40.0,110.0,254.0
501,10265293,BILLY,Bookcases & shelving units,30.0,No old price,True,https://www.ikea.com/sa/en/p/billy-extra-shelf-white-10265293/,Yes,IKEA of Sweden,26.0,,36.0
366,334536,EKET,Bookcases & shelving units,235.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-with-4-compartments-dark-grey-00334536/,Yes,Jon Karlsson,35.0,70.0,70.0
336,30409295,KOLBJÖRN,Bookcases & shelving units,345.0,No old price,True,https://www.ikea.com/sa/en/p/kolbjoern-cabinet-in-outdoor-beige-30409295/,No,IKEA of Sweden,35.0,81.0,80.0
1011,60303481,MALSJÖ,Cabinets & cupboards,1516.0,"SR 1,895",True,https://www.ikea.com/sa/en/p/malsjoe-glass-door-cabinet-black-stained-black-stained-60303481/,No,Carina Bengs,48.0,141.0,103.0
816,79286491,EKET,Cabinets & cupboards,377.0,SR 432,True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-white-stained-oak-effect-s79286491/,Yes,Jon Karlsson/IKEA of Sweden,25.0,107.0,70.0
876,245842,BESTÅ,Cabinets & cupboards,225.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-white-00245842/,Yes,IKEA of Sweden,40.0,192.0,60.0
1002,70265247,MÖLLARP,Cabinets & cupboards,17.0,No old price,True,https://www.ikea.com/sa/en/p/moellarp-handle-black-70265247/,No,K Hagberg/M Hagberg,28.0,,9.0
633,90422326,IVAR,Bookcases & shelving units,45.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-wire-shelf-90422326/,No,IKEA of Sweden,50.0,,83.0
489,40452617,BROR,Bookcases & shelving units,85.0,No old price,True,https://www.ikea.com/sa/en/p/bror-shelf-white-40452617/,No,IKEA of Sweden,39.0,,84.0
874,40226790,UPPLEVA,Cabinets & cupboards,145.0,No old price,True,https://www.ikea.com/sa/en/p/uppleva-wall-bracket-for-tv-tilt-swivel-40226790/,No,IKEA of Sweden,,,
527,30323367,OXBERG,Bookcases & shelving units,200.0,No old price,True,https://www.ikea.com/sa/en/p/oxberg-glass-door-brown-ash-veneer-30323367/,Yes,K Hagberg/M Hagberg,,192.0,40.0
1100,79241940,NORRÅKER / NORRÅKER,Café furniture,1385.0,No old price,True,https://www.ikea.com/sa/en/p/norraker-norraker-bar-table-and-2-bar-stools-black-black-s79241940/,No,J Karlsson/N Karlsson,,104.0,74.0
690,59287986,IVAR,Bookcases & shelving units,498.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-shelves-rails-cover-s59287986/,No,IKEA of Sweden,50.0,179.0,89.0
1005,296313,SINDVIK,Cabinets & cupboards,150.0,No old price,True,https://www.ikea.com/sa/en/p/sindvik-glass-door-black-brown-clear-glass-00296313/,Yes,Marcus Arvonen,,64.0,60.0
768,90265246,HISHULT,Bookcases & shelving units,35.0,No old price,True,https://www.ikea.com/sa/en/p/hishult-handle-porcelain-white-90265246/,No,K Hagberg/M Hagberg,37.0,,12.0
1008,70443626,NOTVIKEN,Cabinets & cupboards,100.0,No old price,True,https://www.ikea.com/sa/en/p/notviken-door-drawer-front-blue-70443626/,Yes,IKEA of Sweden,,38.0,60.0
439,30434186,ALGOT,Bookcases & shelving units,30.0,No old price,True,https://www.ikea.com/sa/en/p/algot-shelf-metal-black-30434186/,No,Francis Cayouette,38.0,,60.0
1096,428974,NORRÅKER,Café furniture,145.0,No old price,True,https://www.ikea.com/sa/en/p/norraker-stool-birch-00428974/,No,J Karlsson/N Karlsson,29.0,45.0,45.0
515,20365188,GALANT,Bookcases & shelving units,575.0,No old price,True,https://www.ikea.com/sa/en/p/galant-shelf-unit-white-stained-oak-veneer-20365188/,Yes,K Malmvall/E Lilja Löwenhielm,45.0,120.0,80.0
417,59248377,IVAR,Bookcases & shelving units,795.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s59248377/,No,IKEA of Sweden,30.0,226.0,259.0
165,20320128,FLEKKE,Beds,1495.0,No old price,True,https://www.ikea.com/sa/en/p/flekke-day-bed-frame-with-2-drawers-black-brown-20320128/,No,K Hagberg/M Hagberg,,86.0,88.0
1138,90184047,MARIUS,Chairs,25.0,No old price,True,https://www.ikea.com/sa/en/p/marius-stool-white-90184047/,No,Ola Wihlborg,,,40.0
702,40104109,BILLY,Bookcases & shelving units,20.0,No old price,True,https://www.ikea.com/sa/en/p/billy-corner-fittings-galvanised-40104109/,No,IKEA of Sweden,,,
775,19288006,IVAR,Bookcases & shelving units,760.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-clothes-rail-s19288006/,No,IKEA of Sweden,50.0,226.0,174.0
